Name,Type,Latitude,Longitude,Address,Rating,Description,Photo URL,Google Maps Link
Café Zeitgeist,cafe,48.1511094,11.5767976,"Türkenstraße 74, München-Maxvorstadt",4.3,"Laid-back choice with outdoor seating providing burgers, pasta & salads, plus breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2JXJm2T_epwTq05s23K84GNiW5Womucy56o-L-TAQLhH13zFZiEmZhLprT_tT6uAJlppy0lO-APuGu83Yauc1Asx4_OOxRimt6lN3h3SI5VoSzOTwAaR8LzGNLU-RkJm6aLzbi0snONVwIjHpgHiUylZugI22u727iXesInrWMfXH2DilcnhFI7QSXdp0P9wrBnoCBuM1gmnBDYmFntYO438rwm2DwjONXD4__Yql3FjGkLOgwqhDm9vQU6n1n_5ngDgbl_Yb7diGIftY5EqmcXwZkFvkQdmxL7Zi35AeiObHaWR2J1Ux1Jf1UQFhTlk0-gyiBKMk&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJF-hso-t1nkcR-U0xgkt__3M
Cafe Mio,cafe,48.1422026,11.604983,"Lamontstraße 22, München-Bogenhausen",4.7,Cafe. Rating: 4.7.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0-adMueFaf6Rvdo6Rvn3vzqyi0iee47ytwOIrQAsQV9_4WOrA2bj3LDZ_RhtkKElVbGzXOS76wLpooEMIm1oSrqfreAvw943gM14ctYuUQcUQv0ow4HbsCnXkGuOL1IX9HKOQSF6yQ5eJ37_fEzIk9i40_rdxWqJFXHsS0l4KT9vbHd15gxIqJ7LrEWeYCCFkbovOiVVW-gL0IK58K3Bqq1LFo7xTrNFMkhovTpP-duJyn2qa-fD-WF6pvjgCzGFECQ-YAP71H_gB0_Eb49S7c2QOUz_2QIkBjfB1zIdSrH1WM8jZxlvYAxYYa84RtzgAqfhiZQVk&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJI6akjHd1nkcRKGcTAJnd47I
Käfer Feinkostladen,cafe,48.1405578,11.6019673,"Prinzregentenstraße 73, München-Bogenhausen",4.3,Cafe. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0vLgTwJe1MYp5qIiNrNunD9DoeqWEYgc5xQymg6pYW3L9_7u-YsSTU0iFQ3zMwsBTMm3Pb1k_4LXEhQ_yn05YvEoZnxhi4ZS_9v_9gfBI0sl6rC4n2UyIH520crlgoYD7K4UrRLohw2re0-Cw8pM5FX6w7-fLqQQUQk2ITwudKjV5i6b7cgo3KTt1_Th-8hQkgr7YRLTO1FRlQu7XJJGkOHs3axHW11xt4MNTsUMVicCDDquY1SWuomHvOMGaYn5IMAMoRqymDTVubzl7vl_mP8yrrTPwAtcwDo78LgYNLri0B_oy7X3r6sbiNYl7V-2AzgsuLVvfF5QUDi-kO02DIpXkhcpmWqCptzWFSxAX_PeCYMz0BBEXZ9rZGo748XdswQzD9I4e_ReYxwIj_x7u6JPpd8n1FNuboQvm3rczvfV-X0pjH9arqnkxruNrRVTtiQVFqdH-Q2wvCq8Vtho6w4mJS4KUTIpQCXAz-YYVOKFGkGZqQmbh0mJF792L-V2jBOZL0vvEG5Zd9XNK3hHmylEylHmTHAGn9HdLP8q5p7v6X2S7RNrpYD18UT6tuOG2dBJhU_ALwc6HG3SxaGbvsdQH-hweEN6kB9mvCbvDJG5RvQbefTVO4a-PjvZknR0f7WQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJy_bVkIJ1nkcR2ph6iPdQWGI
Maelu confectionery & café,cafe,48.14095330000001,11.5768709,"Theatinerstraße 32, München-Altstadt-Lehel",4.5,"Minimalist cafe for classic, colorful French & German patisserie & chocolate, with outdoor seating.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0QpMhE6eU8IQoJFBWnqCqCaWiXAxPWalWGvdwev4CVuOSIOQgNT8rznths926jPmlRIGIUvJUPowRyj15vZ7UiJxar9nWMv_hhbl9N_IkU3MhXIzRGSkZI2kU11nxd_z5Xe-InelpO0mC25zimyXmBh8gkkGCncqTZ_qI_pSFjcTpxr6MyBw0jao4dsBAI-sK8HcXTBOrK9Rd5tum1L_oDwW7qqmUeZyGjX4-xpIQeuCYFHPCu23RrusaFPeCjjcgAZnh9X3Y15Zx866NmAZGXthm6gy-61gghJPCMWeWjl-V7d-yM3cFwQ6qeU65ClympXNA5GKLNnS6itjK6nLFq-Tav5b6pavVtP5KMZi-7yByuI-elDip4Lm1hYWbzK5NawrVnttTTND_Cqqd_YGWhZmFUK9YxCVoqb2qqUhJ36eu8UxI9bsn6xm6VNWU1F3-2nJuY5yZE_vB_B4SmPcP0oeQhAFBOCzGn22MaYWtLw0miYJzqWMaB00G306n7-Vh6sie-YBA34lFjXVmuuH-taYN_35Mb6XFWn_CRbIPcbbKbiiInFvkfzFeobSGhDGaatL7B0viKXZeMQVOmQf_oFNM8t7WGbYkujsz8KvSRzdJ89Ye-Diq6OxYuqO6p&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ9zxisox1nkcRvM5iGZcECew
Gartensalon/KuchenKiosk / München,cafe,48.15188500000001,11.577183,"Türkenstraße 90, München-Amalienpassage",4.6,Light fare & homemade cakes served in a laid-back cafe with offbeat decor & a leafy patio.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2MyIodt2EAPfa21bREyZISbASQ4yA2PnZEUvSlMRVvaHCTzX9pPaDuBG9q0wxynBuYejGDmRpGEZ7X-Lv9T5MZX5GVXZUeLUL7fINN7ku-oDq6zcZEtfbasqcPk550xnpEWq0RkJkgmw8NXd1HCFMuuKzuEAq5pUsAfHQXhB1cAaOQwKzwHtQP7u2El7cmrH5l0nfVZcn48E7uMPSiCrygqi7yt3S-WV0AcOG8CcoTWF-RBfE1Rq3XHCPr6G_I5oQh-cbWUa62qLiivQg3QyTyp7aNyisf_agsa3kXQ0TiOLiuhAL7Gp0t3tkgpla-m1zwPmyi&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJIeM-rOt1nkcRKGqmYyc5fPY
Bäckerei-Cafe,cafe,48.13944069999999,11.5906752,"Robert-Koch-Straße 7, München",3.5,Cafe. Rating: 3.5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0qlXZHHnZ4Ldz4TWN5613_Lhu2nbi9AUEaUdP2yAsOSQao2uqegJ-2s0SBVa016aYIxHvneBpbtFtJGpjp-ZP6dCZHAOoudXBtU5qd9obhrbJeCvUTl6dxLz6lTFgRS5KT6QgAHllf40mRrZ1eFlapZ6otd8wMTuYPnVdOvPfIlWkzHqdNanLfowPt7qKTPvPWWjEJZOIx-YGGwOzjcj05JMfMurF_uZ5ByHfquJo_TSlAPEBsknrnOlebaiQ-qgAbGmUTHqRSZa_AbC45WRpbSeXic7P88Y1R-VBPZnzZA7yzkIaYCduw6cxDHPwmMR5-OHLWUogliUiSwAo3LiAW6z3tT0dbaDqt-R-QSFb5JygLci1OUH2Ss-A3CfamTAMvTqAVzb_kA9TMPb1RHjAwWfIicPBLbo2n_YKa8wz_Kh_xPOgxdfxocllw9z1CH5gukv55F2txXt2ZyxIxn3LBL4eQ3N4KVXqJaQwoR_8qejLhVRwcdodQQK_HEnsICbPHnHzao6jlTZJAV993VZdMWcHVnAx9OaQpjffPwGwJHgW2UgVWcsZhtPTcItb4jkWeCC_SW-g13Awff8GR7OvL7Ku3Gd4XpC8vmlssIaS70DO45hweBo3srgxxzwJBxsUZtw&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ63PkvIV1nkcRKQnReis8d50
Schall & Rauch,cafe,48.150042,11.577234,"Schellingstraße 22, München-Maxvorstadt",4.3,"Thai & Indian dishes, plus pasta & burgers, in a casual bar with coffees, cocktails & beers.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0OjDgPfzim9mPjPyalp7zydwwqsmwTikpkFFfCVQZzSS15QTSLY33-c0ItuiipBGY-RnCQy7cYdYIvSeq9eCXtzL6muRBqOBHxQo3kHTAA-Og1lkCFWh7x6I6iZCn-RfB0bl005B_1ccnPztvkXNgU-jJ6zmZxAPTe08fOVX-Jnl2AauMd1REYjS_hYLyMn4YAxLrEJgNp2VGGE96Wcd7qrVe0QHVbATMNS8xe-_AlHS2OUy4kPxfnOytvkYr38LWuhARSy4xZqwdfOjrERXk4BHrnaWyqYGW33Id1jH4YBFPbm1ctY9TlDURMK4GjdQwYlREE4a0&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJyQFheet1nkcRcOJ-x5Tv5yY
Ruffini,cafe,48.15807030000001,11.5354127,"Orffstraße 22-24, München-Neuhausen-Nymphenburg",4.3,"Modern cafe serving house-baked goods, pasta plates & coffee, plus a large range of Italian wines.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3LMaI-ZLbNFfxgvsoXiOlPM8H-Q03Vy1FZaqBOLmyhQ7sJi-ZBqTvVMojfHGoVjLnAYB19baCR6CkMlFfI2WZNbh4R079C7_UDC6Ma_dDiCZ5agFU_ye3n4zdnzmstJQvLB7jCiEu4NfZlj83hrDNE75UFCtaiG-EakSfFtpJAmZ2erhyyVo6xN6DiAZL3TRRFRbgbQ0roELiKh7OwKQQUeqbxmGKhNZXPQl8_HA5eoZucqsVuBDi3iGUvE4ya89P4KeRznBcXkqOaYfH0FWcpWOccuxwIlYHmiyq6l054w1gcUtvJ5lMF9-gH1esH-j-FwyNsuYI&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJQ1vOxhR2nkcRf9-JkzfnW3Y
Neuhauser,cafe,48.15014119999999,11.5352221,"Schulstraße 28, München-Neuhausen-Nymphenburg",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3hGVMyrgQei5EuR2HlApn_m39W4ZWvzQp4uEC7V8PBIZrVynJP-xlzR2Qnl-t6svOnzs33L9v68PsXqza2hBUn5v3JOqfyaXPITAuUlrv5JAQx4etsGXpoQkzVJm7ByxFri07T2QvKEnwy0s71qb7w9fCGAH4sy2wPdVWb9vWFuXnWGmpNo4pbx5Y03GQO4pKUq1Dqo924CwvdsnQVzocEQW5-9-hJdDEfsMjdOw16U1xjL1hdnmL-jV8zzsKEyOxCLggSkocSAWhcAJYuHixjdOnFTLx-P55G8nQeZizUcwAGnuXboHTNQVigb2ENkIshq0ITW99yjnszwt7FhbsGTY4Y03_11U8nyYhcKV4_G2GrPncF6RyEXiBnCi9pRON-dn9UOaSRjhFxXOAjPwf1C2TW4apAlJRrbuCtM6yNlIwQsypqrlixp8Wxgr-fcn3qENtjFpXwWFC5Hh9F7TedhBQHoafJTSGGlc1j84rYQp8VI9I4hatrqwoPZwKR9kSX3ss_A9Nsd1zmDwg4bVLEswzl00opF8oAssCYGTJtk5DQ6j0c89WAd3Hp7JNA2exOlGX4_s5E6QAgO9eX6NqZTQ1XSTlVyCmmJlf2Yn-gYNRpK7XPAHyczvNAKF_3sDGmCQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJzfxouBB2nkcRl72OouMix7E
ALEX München Rotkreuzplatz,cafe,48.1535216,11.5327278,"Rotkreuzplatz 8, München-Neuhausen-Nymphenburg",3.8,Cafe. Rating: 3.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3qwF22dqIvRpjRjJwOGKEDr_HiYxx13LTCH38oszvPNzvbq3QuM2529a2flwopIM9cSpHi1tV0eekMhaj15worGLos1k7sbXE8ayQ0EXVcfmPE-LIoigoDjpdHZdsLEqsCg8UW_FxOODNe7Crv4nthxQmBA1EGAiiGU7NBQkpmANzjQQKZAZYxIO66Me5YBvh8A8DFef3zUnw66dXLUq9NHMgc4Zx4ytC7buNJPaf-jzke5lUNHvOKdx-h48y-Nb8rOSL0Lf_sTgc_pAKdn2m_zLbRMvTSMc3pFLSyVyFfY0jHne48v7lrWNTVOSaB_vIOXoH4mqc&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJg1fnjRZ2nkcRUlDzhXdwDI4
wohnwerk münchen e.V.,cafe,48.149951,11.5270667,"Schäringerplatz 13, München-Neuhausen-Nymphenburg",4.8,Cafe. Rating: 4.8.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3QGQDm9EVoXH2PK86Psek0nUym1wSju7WmEqmx7SAPEemOLOj7vXocMlJxaUNd28IlZr30QXUpJ_r1QqfQPHmhLHTMYpBLp-1r1ttQ_MnRTcIRvhlS642z6bYO776HJ8sMFecThks_RLWkUkCiJdsxPqdNJKwK7j1M-xeHJ_QwQ3PXUc1Yu6fkijbGTq1pEnckWuRjSZjnIXd6h5y4amS77SzXjLNbe8YZjD2kJvAomN2gGl2LcntOaxRU8seoNmBq50Yn79u-K0ffozN9KlmAeI9zaIMoVIDd85SBpO8RnxoSLEOotBCvP5W-vrbY4yRgnWS2NCY&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJHyfoUz12nkcRqYJWjb7zmS0
Butter,cafe,48.1499561,11.5404536,"Blutenburgstraße 90, München-Neuhausen-Nymphenburg",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0NYofRUHICr5Zd9_AX_4moz1rjPHMMSHNAd0KxtCbwchSNRpjWYKTkftc_slhKi40S7gKAnKlauz5YTkIWZ58aAYo_xWZR2pnrGvH9WJ3vXRYEJO1gkBZak3et32luOxFCawvCSQ90U6XS3wck8BAkDjos10l4R3Jq2MPWc9YQmbsj26IGSw-IL6otNNDU_DKtRF0tuT3NsTThQkBuEzuACyD9g4PO6IHnk_XbMCP63rb8ClS7bzaul0ZpVfohkYNlG3uqAeAs9cOM3oOypkMh4Zqv_PMOQn0RHxC69k4QCbvOhYCGFk5weWJ3e_Jafsur_IqaxMPEqFVk9X7gI6X9336b-FSYzECFgm__5pTXPeZBjCq3YUcWjYlFD58ioogmx6Ni0Om_1aPjm7yitcsv8rrvZmYIkC6Cwz-pntgoBTQpcSmfFH-NVsfMLEyswqFJYy_iwPr2y528-gkDOT4zwT58KqfDN1Ygp6GDaLVmTQ0QsZWP1p8l_Tfv5Z_YnxVMuU0RsqJ6XPzGZ3k0la64h7fagqCCctDJV7tye7KjQXVgvjilWemBLppbh1FcnJ6D4oBftHxLJ41wXQh-QqmQ0iy3y7pquMlWNVhe4TTIfnfX0h4o4VlXkQycB5HT&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJERItJhB2nkcRuIGRh3R9sQ0
Helmut Slanitz Konditorei,cafe,48.1533423,11.5356657,"Leonrodstraße 14, München-Neuhausen-Nymphenburg",4.2,Cafe. Rating: 4.2.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2WCrWtjTA4im63ueWHVS1__5li_aO_88sqt_ORqIuIgAhLY9n7zEHybF-yIRc-mrQdaObd6HbJ06lG2RG7Cs5c-1L_oo2tYkWoBFusn1MhiZqOaGDOP3MFjRjiFl9bUWtO4TdsXukOljSfJJ2a0hs0MbOGWYu_KA6nT3PsF-Trp73Wla7lwCygFnFrGgZa6ieOowjaIFDPAQTz4ils9ZQlIicni27c0xV8IIeWM6K6ZFcaEG2BGWU9fFeVEzHysd9yNFMrwjo_HtEO80mhT2elgq9ct-Xc28v1ErGSZv9U_OgqRI2Y0aUAoSbOLD5e4bDvZanNVDgnwW8T6ZmzKL82NSRB7dg6qninLsJHK8IcvcaPe9MCSUEUiwNuy0tNtYqaujT0X48Ub5_UMGJnbAVBv1FuwLzSjSoLEqc4dQSMBUy7f0-ntLxpJQodeJMa75VXVMVsSU06u-MLrvPLeD9QBcDVWpGxodpWQnAhdjVCYQUIt8NQ-ESrMYKEUUF-m4zvyoMwSBVecpDyxrTAFpMjJ0LIr8i4CCc4TznKKnxzpPuAtfUxtWvgJRq9ei4ebfcow6pLu01NEeqYLY4sv-7gjccbO9YUsZ4dzZZP4CGTCkO5v4iq2f0QWlW6XABNkQij2y6c50Q3lfKvZZW_ai4j2gM&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ_8xXUhF2nkcR3kkBtXhfH30
Kitchen2Soul Café & Buch,cafe,48.149967,11.5361873,"Schlörstraße 1, München-Neuhausen-Nymphenburg",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1uLWPg6jJkJo1c7oMJFTxJOAfTmBe0nKnGnjMVEVaqBW0pMVO-Xqfx-xuhAzAl4a73CjWI_O9RseEYXM_fW1FPfKvVKyyNTr1BOa1SoNXLQXGzlbbe-79fH_EClwxPLzFB0wDWUu-8QvX-m9vLxnXkumq48ngJ6Jl3-ojx9tPwPra45JJo4qHSaZR9_VdqBmvZgb77lwpItK3r9gmVI4kCvKhM5cTUGMXzLZBb90d39UqlPhiAk5MeEwf7_GqzhPO2zCtlcMgcdcRrwsH9xM-JvGLuTfElaHJAqV8IHXtvTEysoff_AAS36qK1WWdztpEN2AcAlR4&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJgaXF6RB2nkcRj9edXGMfss4
Müller & Höflinger,cafe,48.1527165,11.5323639,"Pötschnerstraße 5, München",3.1,Cafe. Rating: 3.1.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN19q1xnlZp5jVwQQ-_Qhn5lbsQW97yu8I8wsAc0xeSmoxtCB90nbVwu4QJFSN_2mRTiloNqtzxuPuLX6PzbaGulbHnlTOd-u7fbB2ryF4kTGzqbXTqkdPUoqeaP1odKHG2j1a-0NCXZ6k21I3B6txts85kzaF0MlgjlCLvS0x0yU8Xy9Sviq0Kahj8xqsALOaDgxkFdTPHwO7VryxQH3Khjry17z3VhUmfYnmy-XDw8rrwqwW1xSHCU_KfBCBo3mjI1Yh2DYEiczvQqonmruRbRuKHY05ePoKVv4zTKw5tQrwz8b05rKPLvr0RxafQku6txRI92enTEysM0xNfCsvm-VeLiMduP5iVQxev4jYT2o3zt9RGHDqSFiPKxGwgobG9qZZtqCcKMzShp64rS34jfl0vrGgHmdm9De7ZGK6_DS9T-U6VNQ1aUXEcQYxwkmknT0nYt-5HCM69IGstNcBhv0W8uJCl-cVccVNoWqcDfI_Ip-B8-FnXTe94Aoz9wrHgz2KEQyOtF4YaIPIOirKBzYD9a_bYHiaTu_gyfYQ7zMVAz39P8h-B63la8tcWFkVU88bMqw3hgp_8k4oj9cgRlGu2pC58afB9kyzbf2WHrSRYsoZV1GTQrghYtDBhgHK5Csg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ_cEn-hZ2nkcRaVzzRUzPYMk
"Coffee, Espresso and Baristas",cafe,48.1487986,11.5337982,"Donnersbergerstraße 35, München-Neuhausen-Nymphenburg",4.5,Cafe. Rating: 4.5.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2_1q4l68RGfvHnCtfn4rIuLlWxAsax7c52GTg-o_BVBy2EDAybZLHqwvSftYaNzUlPlN0pbO3pyEzISQDoBpLRS79SoG7lrKyKiH_9iDUEcDeDIMJlJugAO-9Llt1D3iFTL-bnnVlqOhr6U25_rkua7c34mSGK-a5daZ0XrVSB-4zzGNmiYgqunkFPboIdc7pYLA3z4befgGCyaitUTLcZxx-5dtsOCR-o53yxjQ2erVatqApZTJSPFVK9Eo17LMuqnHyU-Sx9VtJBZ6gYgWP0FBozFIERiNGhZJef_WstgXat1FlXdPP-c_4lNMQZZyrVChIpnkBFKXDhfLhYlJDZ7LGbhM99Nd2yYYG0_jEugZprweIQBgKM53YUVigkZxjtEIsS9bG6F0tIVZLmibc6Yup7Pj2il9I9Ou6lw96KYony69u-NvrdT3ly1a_ZZ2UdTcCdOCj4-Mo1QMFTN77SoT3DUhJwvqBfaHj4gueJnxt0PWtBa_D822rJJm4Tn6p-J2RqJGiGMXh6pJR_Anw4D_P9vJvOIZ5kYjU8Y1a0htgQV7TJJ703NeUZMQS0oj4tUOXkWn-D8pndeRvhfOlA6LiI--hnyVOlbvMEIQlGkUVM5k6STbrxtJ2o6iMAIq_uxj6O&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJPWENu0B2nkcRanhlGBFUAm0
Bakeries Ludwig Riedmair,cafe,48.1555498,11.5318984,"Aldringenstraße 1, München-Neuhausen-Nymphenburg",4.3,Cafe. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN27GnEjUXN-GKIlUvSliBKWyelSdp3hDQ7vD-_ok0Yj4KqqNmy8KgqYiu2VNPIL5nIJO76DwUVgAy4a1EY35ozONZB6Z4H5t9wN0ky1HXsefpdK6th-Mp1b10yp0Jtz9poHApf9CqbVgDuyT7cl9jDstCU5Em7GxOSEde669mtovdA41RwgssyGrxO3KaCaSPkCpAVHwDv9A--s3kCWSDvHhf3_WKCnS2GrzNDgtqYJDgep-N0zSiZ5bQ7YMuhMMuIBoaABMn-OcT_86hd7sjSW4lFEi9rkCZWwxn08pZaWeVu4X_fxWU37sxj1sWmPrtAGYNPxTMI&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ31gzvxV2nkcR3V6Q86ISeIo
The Tribeca Cafe,cafe,48.1640618,11.530753,"Klugstraße 134, München-Neuhausen-Nymphenburg",4.3,"Laid-back spot offering coffee, daytime eats & wine in a homey, quirky space or at patio tables.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0AxXwvj7z8sFJ4aqI8fZCZnaLUnKBjOUaSlVD4BwLw-uNgtLfaFqsjMdYpGp6Pn1EU-vHqOMAWMdKrS9arGpYHvYSrVK0mjhHFlZRyS_HmYNWFKOMKGo2z_XiMB1YMDVYBTRNBKoDi8OIQ-hUxXH30Kt-XZADWDxYoZIn6tp7XFM-kTs7wmCD1SQMn-LVCJf-9HesocmWovwsMXFzn9DZ3I08XCAiuA4LyJiGMDI0_TgE3mTJPI6tyAFyw1hHwNkdlf6qKckrE43OvSdeZyw2z_XETyuNTxjdv69PkkYdM-esodTUp0REK8DbhbJFAZM5rdsGzNVYdQ2pt4XquNBTIpxmn3bhwWsZhS6iLWyedu3b7EVPt0MnckdB1gPiHSyMf6TZjKRiJi6RSgJCiAUNYg_yStKhALNwYbf9U81dRAhz7GGmQ4sVEMuOviPhNPND02j13p7y14G8MaJT8pxyJtKMJlsAxypxT1uDGDhQXIfG_2qiG30QBlJLOiWsUiqsH0IEsQHtoP6uDG2uN8lYK65krpZXolIcwzZLeZg_ydCFFg7Hy6KKvReEtZXG6Whn03cH0nsF0qOcIqHepfR0pxLnijMlpX0RHheJgYOHfv1rBvhl8GNo6fsRlLkqsb2Rj59vAn6GH01qnNrnXEkkxJmg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJcQlUj0F2nkcR_-bMBdd_Rrs
Fika Ladencafé,cafe,48.1381372,11.5409776,"Westendstraße 87, München-Schwanthalerhöhe",4.8,"Charming cafe with a garden for coffee & cake, plus homemade jewelry, clothing & homewares for sale.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3tF9bqDjQKRpFDc0fBVpw-wYNjL33gEW6pfETsJe0lwMU_B-g3vD1lrqo5Jilqii9-TSNkiNyBHeeZSyshd4VNnRZ7kpTpfIcAt_xsqEUnZCk4KUQGChzcvOg3wD0RTRH71Izxns_wLUR9jMUARVJMAe5lq4SqAzR7OEFK92PaCzet3rYcgAdi8AYz_TfGjj0hPVKS33lMnkxbMk9Yo_h59r4kqU7tzu8fvTCWJocxeZV4eXUqAJy2w0CsJ7j5i16ziXypzPVTZrNV9YH7e5NZx8x8u5kdubKUbd-JvC6DcGorPcjtg_zFQ72Ala7V1KPbWDJsK38&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJE64G4qnYnUcRsYFgkv6mFRg
Eiscafé Sarcletti,cafe,48.1523936,11.5343145,"Nymphenburger Straße 155, München-Neuhausen-Nymphenburg",4.5,Ice-cream café offering a large range of ice-cream & cakes in a light retro-modern space.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0LGhdF96BahxLgtuJFyQerSmkC5si3hHJP9VjCOpbG0v-9ciktDp0Ph5koAPIe4-ygz3fN2-o13zJEoIq2ckDxs-u4iI1bL_Ixlrp8J9acsZWfSDN62SMMbOx9-qhqj_Gf_WWgkNbo8deCt0X7wp9u1lsBSwPhU0IAS382CH2Uxt5l8Yhqu2xvc7er8-z09r_FVUEV2HXOlY4bH0naeSfvX8jJ5WFT-Oh9iFpVO-nCYLedAZ1BibxJiJcp-FZ_JgiYJmHyZeo_lRSkR28c87PvGesvHq9NsgTRf7Pl5Eumw0aN-dunt4jlaftI8dxl4EDROh9LCIc&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJyQdVxhZ2nkcR7jZFGeDfEyk
JET Tankstelle,cafe,48.1412,11.5224,"Landsberger Straße 184, München",4.3,Cafe. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0w5aKSX9UCZak_J0TUQ_loT5710-gDhJpuO-ppk2s_ABOyEKHm7_PhrZ_tk8wM-hPjLK52A0HoDvAH-Ig-OIQr7vUktaVStruXHTiK1ee7cS2MaWdbboqcOvHq40k4Ll2SRufYvABYNRhRPg6gHRtbwi9ODKoRL29-sUboKzgIbOBikUZNF0CR2t78Ve_QGccm4Bn96UeeIYBT3sKksTxZtT9LY-Y-Rx00hnJ8UCZt2kUYRRZ9K_2tXMMFvLQ7GiymS4vlmcMF_MqhQj0J6zFpI0fVybD2oB8PCGMPXssTD7GkqDZpmj5hrOFA2W0XXdrGzIDg5cM&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJi_tAayB2nkcRHN8aoy1SYYs
Kempten & Allgäu,cafe,48.13836319999999,11.5475719,"Westendstraße 13, München-Schwanthalerhöhe",4,Cafe. Rating: 4.,,https://www.google.com/maps/place/?q=place_id:ChIJV-FEFgB2nkcRjy_VUr-r5Sg
